WP5 Country,Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,"Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
112 Djibouti,Djibouti,2010,5.00581073760986,7.88809061050415,,51.3957710266113,0.763730347156525,-0.069450743496418,0.596910238265991,,,0.692277550697327,-0.492263436317444,-0.661423206329346,,,,,,,
112 Djibouti,Djibouti,2011,4.36919355392456,7.925537109375,0.632973253726959,51.8321266174316,0.746439456939697,-0.066445030272007,0.51893013715744,0.579302847385406,0.180592626333237,0.678491234779358,-0.609572350978851,-0.647641539573669,,,,,,,
114 Dominican Republic,Dominican Republic,2006,5.08796787261963,9.06466960906982,0.91889888048172,61.6365776062012,0.858241438865662,0.0432192906737328,0.754729330539703,0.747727990150452,0.274338454008102,0.637337982654572,0.0358710400760174,-0.503200173377991,,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2007,5.08130598068237,9.13179683685303,0.847544848918915,61.8251304626465,0.886246681213379,-0.00311690662056208,0.771574258804321,0.766554236412048,0.260098963975906,0.484912902116776,0.0347886942327023,-0.545967936515808,,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2008,4.8423056602478,9.16905784606934,0.85013747215271,62.0140991210938,0.848116636276245,-0.0420746356248856,0.727598309516907,0.731573224067688,0.329416394233704,0.538045287132263,0.0413514412939548,-0.535313963890076,,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2009,5.43161392211914,9.18935871124268,0.878161489963531,62.2039031982422,0.862979471683502,-0.0515962950885296,0.805910408496857,0.785392582416534,0.279788464307785,0.409594833850861,0.0235010161995888,-0.572026014328003,0.139255240559578,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2010,4.73502111434937,9.25069427490234,0.859969317913055,62.3932685852051,0.82390284538269,-0.0734846219420433,0.779742121696472,0.787005662918091,0.281694859266281,0.450313657522202,-0.0172810256481171,-0.604147672653198,0.155171900987625,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2011,5.39653539657593,9.28157424926758,0.872086226940155,62.5826148986816,0.847975313663483,0.0142791634425521,0.788254737854004,0.808841049671173,0.299839287996292,0.410130858421326,0.00315074203535914,-0.573041141033173,,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2012,4.75331115722656,9.30707931518555,0.879158198833466,62.7711219787598,0.840129375457764,-0.0623088926076889,0.72730028629303,0.796801805496216,0.297043144702911,0.431584119796753,0.144083738327026,-0.557045340538025,,,,0.251798570156097,,,
114 Dominican Republic,Dominican Republic,2013,5.01551532745361,9.33462429046631,0.878449141979218,62.9596328735352,0.888566076755524,0.0205228477716446,0.751750826835632,0.793314456939697,0.29513144493103,0.570757329463959,,,,,,0.251798570156097,,,
115 Ecuador,Ecuador,2006,5.02419137954712,9.05646324157715,0.910188436508179,65.8240432739258,0.671074986457825,-0.0937574803829193,0.900686621665955,0.824870228767395,0.3568474650383,0.121483914554119,-0.593864977359772,-0.976870000362396,,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2007,4.99587535858154,9.06081390380859,0.838859498500824,65.9812850952148,0.669843375682831,-0.0660302713513374,0.829651474952698,0.833283066749573,0.286144196987152,0.474625259637833,-0.510919690132141,-0.975527226924896,,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2008,5.29651308059692,9.10549068450928,0.829394638538361,66.1553268432617,0.640317261219025,-0.0975054278969765,0.801256656646729,0.842586636543274,0.283164143562317,0.514704167842865,-0.507402896881104,-0.98689329624176,,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2009,6.02180337905884,9.0944652557373,0.779397964477539,66.3514175415039,0.736880838871002,-0.111162059009075,0.774304509162903,0.840363144874573,0.255967915058136,0.535495281219482,-0.479619711637497,-1.04906785488129,0.167634233832359,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2010,5.83805131912231,9.10712432861328,0.83927971124649,66.5699844360352,0.723079085350037,-0.0659441947937012,0.80563884973526,0.826495051383972,0.220013707876205,0.410000592470169,-0.4409139752388,-0.986448526382446,0.0938392505049706,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2011,5.79508829116821,9.16632556915283,0.818051338195801,66.8066177368164,0.788305699825287,-0.158016726374626,0.701595664024353,0.861699998378754,0.27068766951561,0.593581020832062,-0.520278036594391,-0.904374003410339,,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2012,5.96071624755859,9.20029830932617,0.785201013088226,67.0494537353516,0.825275123119354,-0.0864988639950752,0.729978859424591,0.847184836864471,0.333309054374695,0.637234926223755,-0.466731131076813,-0.841255664825439,,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2013,6.01920604705811,9.22378826141357,0.80125093460083,67.2922897338867,0.786798119544983,-0.192710593342781,0.645848631858826,0.850897312164307,0.266504049301147,0.620826900005341,,,,,,,,,0.0716069936752319
115 Ecuador,Ecuador,2014,5.94585180282593,9.25027465820312,0.83096319437027,67.5351257324219,0.719104826450348,-0.169856309890747,0.660934925079346,0.859315514564514,0.305792957544327,0.648474454879761,,,,,,,,,0.0716069936752319
002 Egypt,Egypt,2005,5.30551910400391,9.05490016937256,0.8426873087883,59.6521110534668,0.813766598701477,,,0.738438308238983,0.338125377893448,,-0.799427688121796,-0.324321091175079,,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2007,5.54051065444946,9.15598773956299,0.685863256454468,59.9763717651367,0.609076857566833,-0.134760335087776,,0.665264248847961,0.355347603559494,,-0.858111202716827,-0.378268629312515,,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2008,4.63174104690552,9.20824337005615,0.738363802433014,60.1525382995605,,-0.101660788059235,0.913641691207886,0.682729721069336,0.301017791032791,,-0.84861421585083,-0.331697583198547,,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2009,5.06616449356079,9.23718547821045,0.744179964065552,60.3367538452148,0.611082553863525,-0.114473327994347,0.800865650177002,0.642155468463898,0.339482069015503,,-0.87042498588562,-0.234869316220284,0.182064771652222,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2010,4.66891622543335,9.2705717086792,0.768675267696381,60.5281791687012,0.486279040575027,-0.090983010828495,0.826335191726685,0.56675910949707,0.276345610618591,,-1.02782130241394,-0.299540102481842,,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2011,4.17415857315063,9.27131748199463,0.753394484519958,60.7238349914551,0.589537799358368,-0.167034730315208,0.85859626531601,0.528634011745453,0.353416979312897,0.631788849830627,-1.27874672412872,-0.480429142713547,0.251644164323807,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2012,4.20415687561035,9.27660083770752,0.736645102500916,60.9203071594238,0.451543360948563,-0.153853878378868,0.8803830742836,0.527221381664276,0.39842301607132,0.601901173591614,-1.10944390296936,-0.570723176002502,0.333127349615097,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2013,3.55852031707764,9.28096580505371,0.67518812417984,61.1167831420898,0.473774552345276,-0.157688573002815,0.913228452205658,0.550683319568634,0.483379006385803,0.2924565076828,,,,,,,0.374666661024094,0.185012802481651,0.215008899569511
002 Egypt,Egypt,2014,4.88507270812988,9.288405418396,0.618550717830658,61.3132553100586,0.577937960624695,-0.142963483929634,0.749142587184906,0.54278427362442,0.327350169420242,0.70388388633728,,,,,,,0.374666661024094,0.185012802481651,0.215008899569511
116 El Salvador,El Salvador,2006,5.70092964172363,8.87462520599365,0.878409147262573,61.9067420959473,0.682989537715912,-0.0669362917542458,0.806595683097839,0.863995015621185,0.232691317796707,0.367073386907578,-0.0364452488720417,-0.237639665603638,,,,0.141148328781128,,,
116 El Salvador,El Salvador,2007,5.29553508758545,8.9080057144165,0.716827034950256,62.0902137756348,0.638936817646027,-0.0276558622717857,0.785098731517792,0.868841171264648,0.220198929309845,0.366207540035248,0.0398829765617847,-0.244852930307388,,,,0.141148328781128,,,
116 El Salvador,El Salvador,2008,5.19149398803711,8.91597175598145,0.74741131067276,62.2807083129883,0.635648250579834,-0.0900100469589233,0.734727442264557,0.84206748008728,0.232124119997025,0.377636671066284,0.0699003785848618,-0.239522889256477,,,,0.141148328781128,,,
116 El Salvador,El Salvador,2009,6.83908700942993,8.87899875640869,0.734112799167633,62.4773254394531,0.670932412147522,-0.114369221031666,0.647527635097504,0.85037750005722,0.243230953812599,0.585728704929352,0.0130164418369532,-0.165457785129547,0.160204887390137,,,0.141148328781128,,,
116 El Salvador,El Salvador,2010,6.73991107940674,8.88695621490479,0.756653904914856,62.6801109313965,0.669337868690491,-0.0742174759507179,0.694180071353912,0.813811123371124,0.302185982465744,0.522518575191498,0.0550322793424129,-0.180772721767426,0.183314815163612,,,0.141148328781128,,,
116 El Salvador,El Salvador,2011,4.74129486083984,8.90278339385986,0.731277883052826,62.8851203918457,0.747246384620667,-0.135557696223259,0.706552803516388,0.875323593616486,0.336321532726288,0.490076541900635,0.0652429386973381,-0.147090196609497,,,,0.141148328781128,,,
116 El Salvador,El Salvador,2012,5.93437147140503,8.91486167907715,0.806014716625214,63.0914688110352,0.682744801044464,-0.163297712802887,0.7862948179245,0.830632150173187,0.365220814943314,0.312310934066772,0.0656012371182442,-0.237354874610901,,,,0.141148328781128,,,
116 El Salvador,El Salvador,2013,6.32506322860718,8.92466735839844,0.826858878135681,63.2978210449219,0.715570449829102,-0.157579749822617,0.771750867366791,0.828256785869598,0.317476391792297,0.35865044593811,,,,,,0.141148328781128,,,
119 Estonia,Estonia,2006,5.37105464935303,10.0476770401001,0.910064339637756,63.2510147094727,0.74857634305954,-0.26572585105896,0.796722650527954,0.654531300067902,0.215225026011467,0.44246768951416,0.881576478481293,1.12570858001709,,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2007,5.33204412460327,10.1244869232178,0.895631551742554,63.3581886291504,0.712120890617371,-0.248082101345062,0.742697179317474,0.665569841861725,0.176231011748314,0.4202641248703,0.829848170280457,1.11005294322968,,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2008,5.45193767547607,10.0847692489624,0.903726279735565,64.1901168823242,0.642325103282928,-0.220162034034729,0.662769675254822,0.597254455089569,0.217813089489937,0.330978989601135,0.807200908660889,1.15444362163544,,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2009,5.1377387046814,9.93472957611084,0.873774766921997,65.1069412231445,0.610709309577942,-0.231943279504776,0.793151676654816,0.597613275051117,0.243074834346771,0.224486127495766,0.805257558822632,1.10922741889954,0.340383380651474,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2011,5.48681974411011,10.0566558837891,0.90871262550354,66.3293609619141,0.73522537946701,-0.172290161252022,0.686783909797668,0.651386082172394,0.205158427357674,0.417540222406387,0.849722146987915,1.14366126060486,,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2012,5.36392784118652,10.0971155166626,0.889454543590546,66.5012664794922,0.696825742721558,-0.196624875068665,0.792852699756622,0.647360324859619,0.19896674156189,0.272975951433182,0.843728005886078,1.11813044548035,,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2013,5.36744594573975,10.1056928634644,0.900721788406372,66.6731719970703,0.753558695316315,-0.205056548118591,0.726356387138367,0.702255547046661,0.19901816546917,0.260637581348419,,,,,,0.210577860474586,,,0.389869928359985
119 Estonia,Estonia,2014,5.55598258972168,10.1179227828979,0.917101740837097,66.8450775146484,0.773327112197876,-0.155885800719261,0.652447462081909,0.68043065071106,0.203439116477966,0.41498589515686,,,,,,0.210577860474586,,,0.389869928359985
060 Ethiopia,Ethiopia,2012,4.5611686706543,7.10523653030396,0.658794283866882,54.1113624572754,0.776308238506317,-0.0332429148256779,,0.668341457843781,0.137166127562523,,-1.40625143051147,-0.690378904342651,,,,,,0.22526316344738,
060 Ethiopia,Ethiopia,2013,4.44482707977295,7.17830896377563,0.602481663227081,54.7241821289062,0.706796228885651,0.0022960570640862,0.750478267669678,0.642846286296844,0.213350877165794,0.774857521057129,,,,,,,,0.22526316344738,
060 Ethiopia,Ethiopia,2014,4.50664663314819,7.22532796859741,0.640452146530151,55.3370018005371,0.693558931350708,0.0916375815868378,0.701800286769867,0.737836539745331,0.302858293056488,0.682011604309082,,,,,,,,0.22526316344738,
121 Finland,Finland,2006,7.67244911193848,10.5577850341797,0.964562833309174,69.4350509643555,0.968580484390259,-0.0117221856489778,0.132430180907249,0.721504807472229,0.172133937478065,0.757926285266876,1.52236998081207,2.06717562675476,,0.571719229221344,,0.479229986667633,,0.580378592014313,
121 Finland,Finland,2008,7.67062664031982,10.6037845611572,0.951339900493622,69.7450485229492,0.934178948402405,0.020552821457386,0.216567531228065,0.772777676582336,0.1435387134552,0.723243474960327,1.47894024848938,1.99292385578156,,0.571719229221344,,0.479229986667633,,0.580378592014313,
121 Finland,Finland,2010,7.39326429367065,10.5382509231567,0.935481369495392,70.0101470947266,0.916009128093719,0.0846382454037666,0.412515699863434,0.832108616828918,0.202094659209251,0.461843609809875,1.45805132389069,2.07270193099976,0.58506715297699,0.571719229221344,,0.479229986667633,,0.580378592014313,
121 Finland,Finland,2011,7.35422515869141,10.5614719390869,0.93785685300827,70.5360717773438,0.936448395252228,0.0946539863944054,0.319593191146851,0.772944152355194,0.20523864030838,0.565402388572693,1.46235644817352,2.06548976898193,,0.571719229221344,,0.479229986667633,,0.580378592014313,
121 Finland,Finland,2012,7.4202094078064,10.5465822219849,0.927739381790161,70.6728973388672,0.920968115329742,-0.00808874517679214,0.360733956098557,0.796285092830658,0.201654434204102,0.59794157743454,1.50162196159363,2.04944324493408,,0.571719229221344,,0.479229986667633,,0.580378592014313,
121 Finland,Finland,2013,7.44463586807251,10.528003692627,0.940869092941284,70.8097305297852,0.918625354766846,0.0329916104674339,0.305770456790924,0.768957376480103,0.194672554731369,0.420593738555908,,,,0.571719229221344,,0.479229986667633,,0.580378592014313,
121 Finland,Finland,2014,7.38457107543945,10.5253019332886,0.952016532421112,70.9465560913086,0.933043956756592,-0.00771039491519332,0.265479892492294,0.784109592437744,0.198813885450363,0.468558847904205,,,,0.571719229221344,,0.479229986667633,,0.580378592014313,
013 France,France,2005,7.09339284896851,10.4809513092041,0.940338253974915,70.3873901367188,0.894819259643555,,0.687850832939148,0.768988251686096,0.225094199180603,0.32488352060318,0.927394568920135,1.41937613487244,,,,,,0.187642320990562,
013 France,France,2006,6.58270025253296,10.4983530044556,0.943929076194763,70.9570465087891,0.789120733737946,0.117267146706581,0.699270129203796,0.777402222156525,0.28868243098259,0.361352920532227,0.935363113880157,1.42856526374817,,,,,,0.187642320990562,
013 France,France,2008,7.00806474685669,10.5083723068237,0.935350596904755,71.3104095458984,0.833327114582062,-0.039518728852272,0.668875813484192,0.745671510696411,0.280619293451309,0.452659398317337,0.917193949222565,1.42938804626465,,,,,,0.187642320990562,
013 France,France,2009,6.28349828720093,10.4712543487549,0.918158531188965,71.4860229492188,0.798213183879852,-0.0899848192930222,0.65416818857193,0.762939274311066,0.303366601467133,0.474448889493942,0.859072685241699,1.38779413700104,0.19864958524704,,,,,0.187642320990562,
013 France,France,2010,6.79790115356445,10.4834175109863,0.942954778671265,71.704460144043,0.849702179431915,-0.111512668430805,0.622954249382019,0.789724111557007,0.260568112134933,0.401466220617294,0.936290800571442,1.42563772201538,,,,,,0.187642320990562,
013 France,France,2011,6.9591851234436,10.4985675811768,0.921285569667816,72.1006546020508,0.90336662530899,-0.110407963395119,0.626624524593353,0.78080940246582,0.280994772911072,0.375089257955551,0.880306243896484,1.3708633184433,,,,,,0.187642320990562,
013 France,France,2012,6.64936542510986,10.4936208724976,0.937097430229187,72.4968490600586,0.841320335865021,-0.156769514083862,0.607905268669128,0.754119575023651,0.252988010644913,0.440625339746475,0.88642156124115,1.32328903675079,,,,,,0.187642320990562,
013 France,France,2013,6.66712141036987,10.4904155731201,0.907690823078156,72.8930358886719,0.87779575586319,-0.131929308176041,0.699069380760193,0.800136089324951,0.204969689249992,0.395130515098572,,,,,,,,0.187642320990562,
013 France,France,2014,6.46686792373657,10.4940538406372,0.877504527568817,73.2892303466797,0.803474187850952,-0.125450327992439,0.655637443065643,0.811054468154907,0.21589383482933,0.263801723718643,,,,,,,,0.187642320990562,
122 Gabon,Gabon,2011,4.25540065765381,9.76929569244385,0.652701556682587,53.7371520996094,0.77187192440033,-0.239067301154137,0.850830912590027,0.591380834579468,0.263955116271973,0.534545361995697,-0.264566034078598,-0.649453282356262,,,,,,,
122 Gabon,Gabon,2012,3.97205924987793,9.79989528656006,0.736096143722534,54.0633659362793,0.565965831279755,-0.224137261509895,0.810119688510895,0.469998508691788,0.2657430768013,0.364717662334442,-0.273230165243149,-0.571331262588501,,,,,,,
122 Gabon,Gabon,2013,3.80028700828552,9.83340644836426,0.733487546443939,54.3895835876465,0.682490110397339,-0.175992757081985,0.780438899993896,0.509570956230164,0.287097007036209,0.411837041378021,,,,,,,,,
122 Gabon,Gabon,2014,3.91807317733765,9.84533786773682,0.828597128391266,54.7157974243164,0.60661381483078,-0.228882610797882,0.781658470630646,0.53916072845459,0.293042421340942,0.318829357624054,,,,,,,,,
072 Georgia,Georgia,2006,3.67510843276978,8.54242992401123,0.646635949611664,64.1998596191406,0.552592635154724,-0.244200170040131,0.751933634281158,0.433115273714066,0.269383609294891,0.462540298700333,-0.536244213581085,-0.203921914100647,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2007,3.70719456672668,8.66101169586182,0.54836905002594,64.33984375,0.46372252702713,-0.24411952495575,0.69734001159668,0.426647961139679,0.235846742987633,0.327633678913116,-0.454972565174103,-0.04833809658885,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2008,4.156090259552,8.68493556976318,0.607512712478638,64.4701690673828,0.613997399806976,-0.201625183224678,0.497999459505081,0.440979540348053,0.261508077383041,0.507006943225861,-0.601485550403595,0.0743702501058578,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2009,3.80063915252686,8.64028453826904,0.543513059616089,64.5939559936523,0.495314002037048,-0.20849147439003,0.534585297107697,0.491961389780045,0.242350146174431,0.426240921020508,-0.581479668617249,0.0900850296020508,0.161722585558891,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2010,4.10183715820312,8.69148254394531,0.540388941764832,64.7142944335938,0.557857930660248,-0.222638830542564,0.459736317396164,0.501790285110474,0.242536306381226,0.616302013397217,-0.449629902839661,0.136613517999649,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2011,4.20303058624268,8.75187015533447,0.502937376499176,64.8329162597656,0.632464528083801,-0.228867128491402,0.353346407413483,0.514920651912689,0.246770426630974,0.657343626022339,-0.432861894369125,0.263080179691315,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2012,4.25444555282593,8.81019687652588,0.532586455345154,64.9515838623047,0.658724009990692,-0.242528215050697,0.320887595415115,0.559153914451599,0.250087857246399,0.610841631889343,-0.344768166542053,0.366634696722031,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2013,4.34892082214355,8.84454536437988,0.559165775775909,65.0702514648438,0.722127616405487,-0.227517127990723,0.348713606595993,0.595041275024414,0.199907079339027,0.633562743663788,,,,,,0.176792830228806,,0.176588624715805,
072 Georgia,Georgia,2014,4.28750801086426,8.89625835418701,0.55842000246048,65.1889190673828,0.719781160354614,-0.207327336072922,0.415525645017624,0.56988400220871,0.204327508807182,0.528196215629578,,,,,,0.176792830228806,,0.176588624715805,
014 Germany,Germany,2005,6.61954975128174,10.5140924453735,0.96349036693573,69.1870498657227,0.846623778343201,,0.781006813049316,0.775691866874695,0.197262480854988,0.321758806705475,1.16465795040131,1.63818109035492,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2007,6.41681957244873,10.5850563049316,0.925937592983246,69.7151184082031,0.80087822675705,0.158733367919922,0.79217940568924,0.732468903064728,0.230811893939972,0.349765449762344,1.16705179214478,1.67397654056549,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2008,6.52179002761841,10.597731590271,0.923211336135864,69.8925628662109,0.765556991100311,,0.758266150951385,0.787481844425201,0.220000386238098,0.357918292284012,1.13815414905548,1.61686372756958,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2009,6.64149332046509,10.5474395751953,0.934782326221466,69.9802169799805,0.843784511089325,0.118607848882675,0.689930737018585,0.791827440261841,0.206444725394249,0.519230902194977,1.08994138240814,1.61884427070618,0.315909206867218,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2010,6.72453117370605,10.5883121490479,0.939308643341064,70.1127700805664,0.842656433582306,0.0863921046257019,0.688005983829498,0.793705821037292,0.182344138622284,0.395424008369446,1.04757273197174,1.62405645847321,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2011,6.62131214141846,10.6208486557007,0.947236657142639,70.7733840942383,0.906293272972107,0.0257553067058325,0.677172124385834,0.793666243553162,0.165199533104897,0.42458313703537,1.09380424022675,1.60497534275055,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2012,6.70236206054688,10.644624710083,0.926406621932983,70.9059295654297,0.904440462589264,0.0621791183948517,0.679236710071564,0.803739309310913,0.169576168060303,0.516928195953369,1.07742011547089,1.63204312324524,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2013,6.96512508392334,10.6465015411377,0.931420564651489,71.0384826660156,0.894312977790833,0.0154337808489799,0.565794229507446,0.743487358093262,0.204995915293694,0.557760655879974,,,,,,0.321322798728943,,0.34359136223793,0.447487652301788
014 Germany,Germany,2014,6.98421430587769,10.6629295349121,0.937558948993683,71.1710357666016,0.898683428764343,0.079012505710125,0.473952919244766,0.785408496856689,0.18784487247467,0.601368844509125,,,,,,0.321322798728943,,0.34359136223793,0.447487652301788
040 Ghana,Ghana,2006,4.53501987457275,7.86838817596436,0.728269994258881,51.5497131347656,0.849283397197723,0.222154498100281,0.814070403575897,0.671201050281525,0.197606652975082,0.641168415546417,0.190818101167679,0.00244160927832127,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2007,5.22014808654785,7.90499544143677,0.729647696018219,51.9426460266113,0.891153275966644,0.145056679844856,0.771188259124756,0.685636401176453,0.216630280017853,0.721768498420715,0.200881943106651,0.0157262627035379,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2008,4.9651346206665,7.96031999588013,0.622255146503448,52.2841529846191,0.838006317615509,0.127304747700691,0.862870395183563,0.717010378837585,0.172045439481735,0.665988922119141,0.184305489063263,-0.0411009602248669,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2009,4.1976957321167,7.97460842132568,0.633197724819183,52.5637969970703,0.757477760314941,0.0132267940789461,0.889738321304321,0.774203181266785,0.197590127587318,0.681955635547638,0.261387437582016,0.00172631349414587,0.197539314627647,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2010,4.60625171661377,8.02780628204346,0.738558650016785,52.7802619934082,0.891129910945892,0.0812644585967064,0.874849140644073,0.783399701118469,0.18412871658802,0.747062861919403,0.258218795061111,0.0203315205872059,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2011,5.60819959640503,8.14489936828613,0.724297225475311,52.944896697998,0.851896166801453,0.0167916528880596,0.790444314479828,0.743967115879059,0.209212630987167,0.683400928974152,0.315079987049103,0.0226447116583586,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2012,5.05726194381714,8.20739650726318,0.685111880302429,53.0829772949219,0.679418444633484,0.046027347445488,0.897836148738861,0.759688019752502,0.152376383543015,0.576750814914703,0.256669700145721,-0.0190886259078979,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2013,4.96505308151245,8.25529289245605,0.676289200782776,53.2210578918457,0.793793737888336,-0.0597107522189617,0.880178451538086,0.690766215324402,0.210818722844124,0.485888302326202,,,,,,,,0.0848010405898094,0.0503094419836998
040 Ghana,Ghana,2014,3.86035108566284,8.28335952758789,0.651468753814697,53.3591384887695,0.676916062831879,0.00510795880109072,0.912682354450226,0.696154892444611,0.280321031808853,0.341002404689789,,,,,,,,0.0848010405898094,0.0503094419836998
024 Greece,Greece,2005,6.0063099861145,10.278076171875,0.836539447307587,69.456428527832,0.734171807765961,,0.860563099384308,0.691997587680817,0.263643026351929,0.487543493509293,0.772693276405334,0.696959137916565,,,,,,,
024 Greece,Greece,2007,6.6469612121582,10.3601398468018,0.808002650737762,69.6317367553711,0.575308859348297,-0.196749791502953,0.844570934772491,0.73792427778244,0.221744120121002,0.381428450345993,0.744919180870056,0.639516949653625,,,,,,,
024 Greece,Greece,2009,6.03857469558716,10.3239631652832,0.79331761598587,70.2880783081055,0.443107843399048,-0.300412684679031,0.958768308162689,0.648513555526733,0.253589481115341,0.316206783056259,0.319026440382004,0.514897227287292,0.164558053016663,,,,,,
024 Greece,Greece,2010,5.83955860137939,10.2762727737427,0.868422448635101,70.4633865356445,0.484110981225967,-0.310681819915771,0.954113841056824,0.633947491645813,0.29151639342308,0.236502408981323,0.373970031738281,0.409356683492661,,,,,,,
024 Greece,Greece,2011,5.37203979492188,10.2052783966064,0.851554989814758,70.7648315429688,0.528125941753387,-0.325510591268539,0.941152513027191,0.591371893882751,0.322790801525116,0.175151214003563,0.341387808322906,0.342964351177216,,,,,,,
024 Greece,Greece,2012,5.09635400772095,10.1357431411743,0.812141120433807,70.679313659668,0.372610419988632,-0.313652724027634,0.958908975124359,0.580687582492828,0.351506292819977,0.126218989491463,0.211222499608994,0.236183419823647,,,,,,,
024 Greece,Greece,2013,4.72025108337402,10.1018924713135,0.686650037765503,70.5937957763672,0.425966531038284,-0.280016154050827,0.941309869289398,0.689162373542786,0.482183158397675,0.143608585000038,,,,,,,,,
024 Greece,Greece,2014,4.7562370300293,10.1043386459351,0.832333207130432,70.5082855224609,0.369156330823898,-0.295090645551682,0.930213809013367,0.694675922393799,0.385433316230774,0.188292741775513,,,,,,,,,
124 Guatemala,Guatemala,2006,5.90142917633057,8.80351161956787,0.83044159412384,60.1610221862793,0.663381695747375,0.164744913578033,0.706095576286316,0.818015456199646,0.287081897258759,0.385179370641708,-0.464312493801117,-0.66093510389328,,,,,,0.149302989244461,
124 Guatemala,Guatemala,2007,6.32958126068115,8.84012699127197,0.866397082805634,60.3804817199707,0.627586960792542,0.128466174006462,0.809742629528046,0.819046497344971,0.224379733204842,0.299441605806351,-0.481965810060501,-0.645083546638489,,,,,,0.149302989244461,
124 Guatemala,Guatemala,2008,6.41449451446533,8.84790706634521,0.865605473518372,60.6128768920898,0.630151748657227,0.198507681488991,0.796285450458527,0.834360063076019,0.233636200428009,0.322260081768036,-0.48007920384407,-0.622325360774994,,,,,,0.149302989244461,
124 Guatemala,Guatemala,2009,6.45191621780396,8.82849884033203,0.833815634250641,60.8642349243164,0.643478751182556,0.190058499574661,0.754889369010925,0.82871550321579,0.239741578698158,0.339307934045792,-0.609178185462952,-0.590790688991547,0.164007157087326,,,,,0.149302989244461,
124 Guatemala,Guatemala,2010,6.28974866867065,8.8318977355957,0.85905247926712,61.1354217529297,0.695862948894501,0.160194918513298,0.794835388660431,0.849933385848999,0.23561792075634,0.340046316385269,-0.603802978992462,-0.577286303043365,0.147341564297676,,,,,0.149302989244461,
